Id,Title,Merchant,Categories,Description,Terms,Coupon Code,URL,Status,Start Date,End Date,Offer Added At,Image URL
46024,Get 10% off on minimum purchase of Rs.1599,Coolwinks,Fashion,,,EXTRA10,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.coolwinks.com/,live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/2567/original/download.png?1463142913
46028,"Get Rs.750 off on minimum purchase of Rs.4,999",Aurastudio,Fashion,,,OFF750,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.aurastudio.in/,live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/3543/original/Aurastudio.png?1521717727
46029,Get Frames starting Rs. 495,Titan Eyeplus,Fashion,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://eyeplus.titan.co.in/offers/frames-starting-rs-495.html,live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/3398/original/Titan-Eyeplus.png?1509944590
46030,"Raymond- Buy worth Rs. 3000 & above, Get 15% off only on Prepaid orders",Tata Cliq,Fashion,,,CLIQMEN15R,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/mens-clothing-casual-wear/c-msh1116?q=%3Arelevance%3Abrand%3AMBH11A00209%3Abrand%3AMBH11A00074%3Abrand%3AMBH11A00327%3Abrand%3AMBH11A00094%3AdiscountFlag%3A30%25+-+50%25,live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
46031,"Buy worth Rs. 3000 & above, Get 10% off only on Prepaid orders-Cart Level Offer",Tata Cliq,Fashion,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/beverly-hills-polo-club/c-mbh11a00654/page-1?q=%3Arelevance%3Abrand%3AMBH11A00654%3AinStockFlag%3Atrue&isFacet=true&facetValue=true,live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
46032,Get 15% off on Men's Clothing,Tata Cliq,Fashion,,"Maximum purchase should be Rs.3,000. Brands excluded are- Mufti, Celio, Jockey, Superdry, GAS, Raymond &amp; BHPC

",CLIQMEN15,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/mens-clothing/c-msh11,live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
46033,"Superdry- Buy worth Rs. 6000 & above, Get 10% off only on Prepaid orders",Tata Cliq,Fashion,,,CLIQMENSD,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/search/page-1?searchCategory=MSH11&q=superdry%3Arelevance%3AisLuxuryProduct%3Afalse%3Acategory%3AMSH11%3Abrand%3AMBH11A00641%3AinStockFlag%3Atrue&text=superdry&isFacet=true&facetValue=true,live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
46034,"Buy worth Rs. 6000 & above, Get 10% off only on Prepaid orders",Tata Cliq,Fashion,,,CLIQMENGAS,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/search/page-1?searchCategory=MSH11&q=gas%3Arelevance%3Acategory%3AMSH11%3AisLuxuryProduct%3Afalse%3Abrand%3AMBH11A00118%3AinStockFlag%3Atrue&text=gas&isFacet=true&facetValue=true,live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
46035,"GET ADDITIONAL 10% OFF  ON FOOTWEAR ON PURCHASE ABOVE RS 3000, MAX DISC UPTO 300",Tata Cliq,Fashion,,,SHOEBOX10,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/,live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
46036,"Get 10% off on Any prepaid watch purchase above Rs.5,000",Tata Cliq,Fashion,,,WATCHAPR,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/watches/c-msh15/page-1?q=%3Arelevance%3AinStockFlag%3Atrue%3AisLuxuryProduct%3Afalse%3Aprice%3A%E2%82%B910000-%E2%82%B999999999&isFacet=true&facetValue=%E2%82%B910000-%E2%82%B999999999,live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
46037,Bags : 5% Off on any order above Rs 2000 ( Max Discount : Upto Rs 300),Tata Cliq,Fashion,,,BAG5,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/accessories-women-bags/c-msh1600/page-1?q=%3Arelevance%3AisLuxuryProduct%3Afalse%3AinStockFlag%3Atrue%3Aprice%3A%E2%82%B92000-%E2%82%B999999999&isFacet=true&facetValue=%E2%82%B92000-%E2%82%B999999999&sort=relevance,live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
46038,Bags :10% Off on any prepaid order above Rs 5000 ( Max discount - Upto Rs 750),Tata Cliq,Fashion,,,BAG10,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/accessories-women-bags/c-msh1600/page-1?q=%3Arelevance%3AisLuxuryProduct%3Afalse%3AinStockFlag%3Atrue%3Aprice%3A%E2%82%B92000-%E2%82%B999999999&isFacet=true&facetValue=%E2%82%B92000-%E2%82%B999999999&sort=relevance,live,2018-04-03,2018-04-30,03/04/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
